case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,avg,5,10,3,3,700,0.29403020740532226,0.8421333333333333
1,avg,5,10,3,3,705,0.29257083837098447,0.8426333333333333
1,avg,5,10,3,3,710,0.2953675030566283,0.8417166666666667
1,avg,5,10,3,3,715,0.29456639011636027,0.84165
1,avg,5,10,3,3,720,0.2950831883663889,0.8411166666666666
1,avg,5,10,3,3,725,0.2976894122361852,0.84065
1,avg,5,10,3,3,730,0.2971653079130628,0.8406833333333333
1,avg,5,10,3,3,735,0.2965985948592409,0.841
1,avg,5,10,3,3,740,0.2943031305925432,0.8408666666666667
1,avg,5,10,3,3,745,0.296301321387679,0.84115
1,avg,5,10,3,3,750,0.29452904286822246,0.8411833333333333
1,avg,5,10,3,3,755,0.29661653012099587,0.8411666666666666
1,avg,5,10,3,3,760,0.2951342492486947,0.8416
1,avg,5,10,3,3,765,0.29496580192275845,0.8421
1,avg,5,10,3,3,770,0.29688628687511154,0.8413666666666667
1,avg,5,10,3,3,775,0.2960438873242912,0.8417
1,avg,5,10,3,3,780,0.2951730233552898,0.8415666666666667
1,avg,5,10,3,3,785,0.2943180945501316,0.8420333333333333
1,avg,5,10,3,3,790,0.29408825290618423,0.8423833333333334
1,avg,5,10,3,3,795,0.2939883145698661,0.84275
1,avg,5,10,3,3,800,0.29163986573713785,0.84265
1,avg,5,10,3,3,805,0.29469269880804794,0.8422833333333334
1,avg,5,10,3,3,810,0.2956909244407347,0.84175
1,avg,5,10,3,3,815,0.2977658723612058,0.8408
1,avg,5,10,3,3,820,0.2938383174590178,0.842
1,avg,5,10,3,3,825,0.2944530414590417,0.84195
1,avg,5,10,3,3,830,0.2953634952356024,0.8417
1,avg,5,10,3,3,835,0.29534522593743784,0.8420833333333333
1,avg,5,10,3,3,840,0.2927383445076085,0.8424333333333334
1,avg,5,10,3,3,845,0.29406074197421744,0.8421166666666666
1,avg,5,10,3,3,850,0.29475080733243114,0.8421333333333333
1,avg,5,10,3,3,855,0.2944675911099509,0.8425333333333334
1,avg,5,10,3,3,860,0.2943524497941824,0.84215
1,avg,5,10,3,3,865,0.2946037445481454,0.8421833333333333
1,avg,5,10,3,2,870,0.2715738114986633,0.83905
1,avg,5,10,3,3,875,0.29707921369355544,0.8411666666666666
1,avg,5,10,3,2,880,0.27138249793252933,0.8395666666666667
1,avg,5,10,3,2,885,0.2712706145451449,0.8396833333333333
1,avg,5,10,3,2,890,0.27129525731519094,0.8396833333333333
1,avg,5,10,3,2,895,0.2718315599810707,0.8394666666666667
1,avg,5,10,3,3,900,0.29569754691867056,0.8418333333333333
1,avg,5,10,3,2,905,0.2708290422777344,0.8402666666666667
1,avg,5,10,3,2,910,0.27106708035550237,0.8385833333333333
1,avg,5,10,3,2,915,0.2711735851665653,0.84035
1,avg,5,10,3,2,920,0.27123100627416263,0.8403
1,avg,5,10,3,2,925,0.27102596627367337,0.8403333333333334
1,avg,5,10,3,2,930,0.27119904537555817,0.8402833333333334
1,avg,5,10,3,2,935,0.2712480053734803,0.84025
1,avg,5,10,3,2,940,0.27201561893748627,0.8401833333333333
1,avg,5,10,3,2,945,0.2717981035669539,0.8393833333333334
1,avg,5,10,3,2,950,0.2719110783334878,0.8398833333333333
1,avg,5,10,3,2,955,0.2721049349724558,0.8394666666666667
1,avg,5,10,3,2,960,0.27288994598809335,0.8384833333333334
1,avg,5,10,3,2,965,0.2733899898646767,0.83825
1,avg,5,10,3,2,970,0.27220798504187754,0.8391166666666666
1,avg,5,10,3,2,975,0.27222525452039104,0.83995
1,avg,5,10,3,2,980,0.2724557402592352,0.8399166666666666
1,avg,5,10,3,2,985,0.2731459099187283,0.8387333333333333
1,avg,5,10,3,2,990,0.272832419243558,0.83955
1,avg,5,10,3,2,995,0.2720070240136904,0.8400333333333333
1,avg,5,10,3,2,1000,0.2719513973644988,0.83985
